10000	70
9990	60
9980	76
9970	62
9960	57
9950	43
9940	34
9930	62
9920	45
9910	59
9900	36
9890	38
9880	32
9870	74
9860	36
9850	65
9840	32
9830	34
9820	34
9810	65
9800	57
9790	34
9780	34
9770	67
9760	47
9750	34
9740	68
9730	32
9720	60
9710	41
9700	60
9690	63
9680	58
9670	60
9660	62
9650	63
9640	53
9630	32
9620	36
9610	43
9600	34
9590	36
9580	72
9570	63
9560	61
9550	34
9540	55
9530	60
9520	32
9510	58
9500	60
9490	59
9480	36
9470	64
9460	66
9450	70
9440	34
9430	38
9420	32
9410	62
9400	39
9390	53
9380	45
9370	53
9360	64
9350	34
9340	56
9330	65
9320	50
9310	32
9300	36
9290	32
9280	32
9270	60
9260	43
9250	30
9240	30
9230	28
9220	40
9210	40
9200	63
9190	34
9180	32
9170	40
9160	30
9150	62
9140	30
9130	64
9120	34
9110	34
9100	34
9090	55
9080	67
9070	69
9060	36
9050	36
9040	73
9030	54
9020	32
9010	34
9000	57
8990	56
8980	64
8970	36
8960	68
8950	59
8940	62
8930	42
8920	65
8910	36
8900	30
8890	69
8880	55
8870	71
8860	32
8850	32
8840	53
8830	36
8820	59
8810	47
8800	36
8790	40
8780	75
8770	60
8760	68
8750	38
8740	60
8730	32
8720	49
8710	51
8700	50
8690	32
8680	50
8670	36
8660	72
8650	32
8640	59
8630	32
8620	34
8610	53
8600	42
8590	58
8580	59
8570	48
8560	28
8550	61
8540	66
8530	62
8520	60
8510	34
8500	59
8490	32
8480	47
8470	32
8460	32
8450	36
8440	73
8430	71
8420	70
8410	30
8400	68
8390	36
8380	51
8370	64
8360	47
8350	32
8340	38
8330	45
8320	36
8310	71
8300	69
8290	32
8280	36
8270	40
8260	68
8250	51
8240	64
8230	32
8220	45
8210	43
8200	38
8190	61
8180	49
8170	38
8160	32
8150	32
8140	58
8130	47
8120	55
8110	53
8100	69
8090	38
8080	71
8070	34
8060	61
8050	34
8040	32
8030	74
8020	32
8010	43
8000	38
7990	66
7980	61
7970	59
7960	54
7950	32
7940	36
7930	32
7920	32
7910	32
7900	34
7890	53
7880	56
7870	67
7860	30
7850	69
7840	54
7830	42
7820	36
7810	30
7800	58
7790	61
7780	34
7770	56
7760	38
7750	70
7740	36
7730	34
7720	32
7710	41
7700	38
7690	64
7680	63
7670	34
7660	38
7650	67
7640	66
7630	36
7620	56
7610	58
7600	64
7590	45
7580	55
7570	34
7560	36
7550	54
7540	71
7530	32
7520	61
7510	57
7500	63
7490	74
7480	61
7470	69
7460	61
7450	36
7440	32
7430	36
7420	59
7410	67
7400	56
7390	36
7380	58
7370	60
7360	32
7350	30
7340	57
7330	53
7320	77
7310	40
7300	66
7290	70
7280	38
7270	62
7260	30
7250	34
7240	64
7230	32
7220	34
7210	59
7200	42
7190	58
7180	38
7170	51
7160	34
7150	62
7140	79
7130	73
7120	36
7110	32
7100	56
7090	44
7080	70
7070	67
7060	66
7050	36
7040	49
7030	64
7020	59
7010	57
7000	34
6990	30
6980	40
6970	40
6960	54
6950	34
6940	34
6930	32
6920	34
6910	34
6900	47
6890	38
6880	69
6870	74
6860	44
6850	72
6840	56
6830	28
6820	28
6810	62
6800	75
6790	53
6780	56
6770	44
6760	61
6750	54
6740	67
6730	61
6720	32
6710	34
6700	32
6690	53
6680	34
6670	67
6660	38
6650	34
6640	43
6630	32
6620	45
6610	47
6600	68
6590	60
6580	40
6570	53
6560	58
6550	76
6540	58
6530	54
6520	32
6510	32
6500	40
6490	32
6480	41
6470	64
6460	28
6450	30
6440	59
6430	64
6420	32
6410	38
6400	32
6390	60
6380	64
6370	30
6360	70
6350	30
6340	49
6330	66
6320	28
6310	79
6300	34
6290	30
6280	32
6270	32
6260	41
6250	64
6240	40
6230	73
6220	56
6210	77
6200	69
6190	56
6180	36
6170	49
6160	30
6150	34
6140	64
6130	58
6120	46
6110	32
6100	67
6090	65
6080	64
6070	34
6060	32
6050	46
6040	32
6030	32
6020	32
6010	30
6000	32
5990	30
5980	70
5970	38
5960	43
5950	34
5940	78
5930	62
5920	34
5910	32
5900	51
5890	49
5880	34
5870	34
5860	56
5850	72
5840	57
5830	49
5820	40
5810	34
5800	74
5790	32
5780	53
5770	32
5760	34
5750	71
5740	30
5730	43
5720	30
5710	45
5700	66
5690	32
5680	59
5670	32
5660	40
5650	49
5640	53
5630	32
5620	46
5610	66
5600	58
5590	36
5580	62
5570	40
5560	45
5550	30
5540	59
5530	32
5520	39
5510	36
5500	36
5490	30
5480	32
5470	34
5460	34
5450	43
5440	67
5430	72
5420	48
5410	49
5400	77
5390	62
5380	68
5370	32
5360	62
5350	30
5340	69
5330	32
5320	40
5310	28
5300	56
5290	53
5280	36
5270	52
5260	40
5250	34
5240	58
5230	32
5220	36
5210	28
5200	34
5190	30
5180	30
5170	36
5160	30
5150	68
5140	32
5130	34
5120	28
5110	79
5100	62
5090	32
5080	64
5070	34
5060	28
5050	34
5040	30
5030	49
5020	60
5010	40
5000	54
4990	57
4980	38
4970	38
4960	54
4950	48
4940	32
4930	57
4920	32
4910	34
4900	47
4890	36
4880	66
4870	32
4860	40
4850	26
4840	40
4830	45
4820	34
4810	74
4800	52
4790	30
4780	61
4770	44
4760	32
4750	30
4740	34
4730	66
4720	69
4710	50
4700	41
4690	77
4680	54
4670	77
4660	85
4650	68
4640	34
4630	60
4620	61
4610	30
4600	53
4590	74
4580	65
4570	53
4560	30
4550	36
4540	71
4530	65
4520	42
4510	43
4500	30
4490	59
4480	32
4470	30
4460	43
4450	32
4440	32
4430	58
4420	44
4410	30
4400	32
4390	47
4380	54
4370	58
4360	32
4350	26
4340	28
4330	65
4320	30
4310	55
4300	32
4290	30
4280	46
4270	30
4260	38
4250	28
4240	61
4230	26
4220	43
4210	64
4200	62
4190	45
4180	55
4170	73
4160	39
4150	59
4140	44
4130	30
4120	51
4110	30
4100	63
4090	63
4080	74
4070	40
4060	34
4050	64
4040	34
4030	61
4020	30
4010	26
4000	70
3990	64
3980	30
3970	30
3960	61
3950	28
3940	52
3930	52
3920	45
3910	63
3900	47
3890	28
3880	73
3870	30
3860	34
3850	34
3840	34
3830	64
3820	28
3810	30
3800	30
3790	64
3780	62
3770	30
3760	59
3750	42
3740	62
3730	66
3720	81
3710	61
3700	32
3690	56
3680	64
3670	32
3660	53
3650	71
3640	67
3630	39
3620	71
3610	46
3600	56
3590	67
3580	54
3570	30
3560	59
3550	67
3540	41
3530	28
3520	28
3510	38
3500	34
3490	49
3480	30
3470	66
3460	47
3450	56
3440	48
