5510	27
5520	29
5530	39
5540	27
5550	35
5560	46
5570	45
5580	39
5590	29
5600	43
5610	31
5620	41
5630	31
5640	31
5650	43
5660	43
5670	37
5680	34
5690	45
5700	29
5710	29
5720	31
5730	41
5740	32
5750	40
5760	36
5770	39
5780	27
5790	36
5800	31
5810	31
5820	44
5830	39
5840	42
5850	33
5860	43
5870	32
5880	47
5890	39
5900	33
5910	39
5920	44
5930	41
5940	39
5950	45
5960	44
5970	42
5980	39
5990	31
6000	34
6010	37
6020	27
6030	45
6040	42
6050	27
6060	34
6070	41
6080	31
6090	42
6100	39
6110	33
6120	43
6130	27
6140	50
6150	36
6160	41
6170	42
6180	39
6190	43
6200	41
6210	36
6220	29
6230	39
6240	31
6250	41
6260	33
6270	32
6280	40
6290	33
6300	45
6310	33
6320	45
6330	32
6340	29
6350	43
6360	35
6370	29
6380	31
6390	36
6400	29
6410	34
6420	34
6430	29
6440	41
6450	31
6460	29
6470	31
6480	41
6490	27
6500	34
6510	31
6520	45
6530	29
6540	29
6550	48
6560	45
6570	31
6580	43
6590	31
6600	36
6610	45
6620	34
6630	31
6640	35
6650	32
6660	44
6670	37
6680	45
6690	31
6700	31
6710	29
6720	34
6730	49
6740	29
6750	41
6760	29
6770	32
6780	50
6790	29
6800	44
6810	41
6820	39
6830	41
6840	41
6850	43
6860	39
6870	29
6880	31
6890	43
6900	41
6910	37
6920	34
6930	36
6940	36
6950	31
6960	31
6970	31
6980	27
6990	36
7000	32
7010	29
7020	47
7030	43
7040	29
7050	43
7060	44
7070	39
7080	46
7090	31
7100	42
7110	45
7120	31
7130	37
7140	31
7150	36
7160	33
7170	43
7180	34
7190	37
7200	37
7210	47
7220	40
7230	39
7240	36
7250	39
7260	31
7270	33
7280	36
7290	29
7300	42
7310	31
7320	29
7330	43
7340	36
7350	29
7360	31
7370	38
7380	33
7390	37
7400	43
7410	45
7420	37
7430	31
7440	29
7450	33
7460	32
7470	41
7480	39
7490	41
7500	45
7510	34
7520	31
7530	36
7540	31
7550	31
7560	43
7570	29
7580	44
7590	45
7600	35
7610	34
7620	35
7630	36
7640	39
7650	31
7660	41
7670	39
7680	33
7690	31
7700	29
7710	37
7720	43
7730	46
7740	39
7750	31
7760	34
7770	42
7780	36
7790	33
7800	45
7810	39
7820	43
7830	33
7840	29
7850	33
7860	47
7870	31
7880	35
7890	50
7900	50
7910	41
7920	37
7930	27
7940	34
7950	33
7960	34
7970	33
7980	37
7990	45
8000	42
8010	31
8020	34
8030	34
8040	39
8050	37
8060	41
8070	29
8080	45
8090	42
8100	45
8110	32
8120	27
8130	43
8140	39
8150	29
8160	31
8170	47
8180	45
8190	33
8200	31
8210	29
8220	31
8230	43
8240	33
8250	29
8260	34
8270	29
8280	33
8290	31
8300	29
8310	37
8320	43
8330	47
8340	41
8350	41
8360	29
8370	41
8380	27
8390	27
8400	29
8410	38
8420	34
8430	37
8440	33
8450	37
8460	39
8470	31
8480	36
8490	46
8500	47
8510	33
8520	34
8530	33
8540	31
8550	33
8560	39
8570	33
8580	33
8590	53
8600	36
8610	33
8620	46
8630	48
8640	27
8650	36
8660	34
8670	47
8680	44
8690	35
8700	46
8710	33
8720	43
8730	43
8740	41
8750	45
8760	31
8770	41
8780	32
8790	35
8800	41
8810	43
8820	43
8830	43
8840	27
8850	31
8860	45
8870	46
8880	29
8890	41
8900	29
8910	33
8920	32
8930	50
8940	31
8950	41
8960	29
8970	46
8980	39
8990	34
9000	43
9010	34
9020	27
9030	31
9040	32
9050	43
9060	35
9070	31
9080	33
9090	41
9100	39
9110	45
9120	31
9130	33
9140	31
9150	33
9160	33
9170	38
9180	47
9190	31
9200	43
9210	34
9220	41
9230	33
9240	33
9250	39
9260	33
9270	31
9280	33
9290	33
9300	29
9310	31
9320	31
9330	29
9340	31
9350	34
9360	45
9370	38
9380	34
9390	35
9400	31
9410	29
9420	46
9430	36
9440	43
9450	47
9460	31
9470	45
9480	47
9490	36
9500	38
9510	29
9520	43
9530	43
9540	34
9550	43
9560	43
9570	29
9580	48
9590	43
9600	43
9610	39
9620	29
9630	33
9640	38
9650	59
9660	41
9670	47
9680	45
9690	33
9700	33
9710	29
9720	29
9730	33
9740	33
9750	48
9760	35
9770	42
9780	31
9790	31
9800	45
9810	41
9820	43
9830	50
9840	44
9850	36
9860	35
9870	31
9880	48
9890	57
9900	29
9910	34
9920	34
9930	43
9940	45
9950	43
9960	43
9970	41
9980	41
9990	32
10000	48
10	25
20	30
30	32
40	17
50	29
60	20
70	17
80	25
90	22
100	29
110	25
120	22
130	20
140	17
150	36
160	37
170	27
180	22
190	19
200	19
210	24
220	31
230	38
240	35
250	31
260	21
270	31
280	21
290	19
300	31
310	29
320	26
330	23
340	35
350	23
360	26
370	36
380	26
390	40
400	33
410	37
420	21
430	21
440	19
450	31
460	25
470	26
480	39
490	39
500	32
510	19
520	23
530	31
540	26
550	25
560	31
570	37
580	23
590	21
600	35
610	33
620	38
630	25
640	29
650	33
660	26
670	21
680	25
690	26
700	23
710	35
720	23
730	39
740	33
750	43
760	25
770	25
780	34
790	35
800	39
810	25
820	28
830	35
840	26
850	37
860	39
870	31
880	21
890	42
900	25
910	36
920	25
930	30
940	25
950	35
960	37
970	41
980	33
990	23
1000	39
1010	26
1020	25
1030	23
1040	30
1050	30
1060	39
1070	23
1080	28
1090	43
1100	28
1110	47
1120	27
1130	30
1140	25
1150	25
1160	33
1170	23
1180	33
1190	37
1200	30
1210	37
1220	25
1230	27
1240	27
1250	36
1260	25
1270	28
1280	23
1290	28
1300	37
1310	30
1320	25
1330	43
1340	23
1350	44
1360	33
1370	27
1380	40
1390	23
1400	27
1410	29
1420	39
1430	41
1440	27
1450	29
1460	23
1470	25
1480	25
1490	33
1500	23
1510	38
1520	39
1530	23
1540	39
1550	41
1560	25
1570	28
1580	25
1590	23
1600	39
1610	39
1620	37
1630	27
1640	25
1650	28
1660	27
1670	32
1680	35
1690	41
1700	28
1710	30
1720	42
1730	38
1740	30
1750	25
1760	25
1770	27
1780	25
1790	25
1800	41
1810	30
1820	46
1830	25
1840	33
1850	44
1860	27
1870	45
1880	23
1890	36
1900	38
1910	44
1920	27
1930	25
1940	35
1950	41
1960	39
1970	39
1980	41
1990	38
2000	41
2010	30
2020	38
2030	40
2040	37
2050	35
2060	41
2070	30
2080	27
2090	43
2100	27
2110	43
2120	37
2130	49
2140	28
2150	41
2160	37
2170	27
2180	44
2190	32
2200	35
2210	27
2220	52
2230	35
2240	44
2250	43
2260	37
2270	25
2280	37
2290	27
2300	44
2310	37
2320	39
2330	42
2340	32
2350	27
2360	42
2370	33
2380	25
2390	27
2400	38
2410	29
2420	35
2430	35
2440	41
2450	37
2460	25
2470	29
2480	27
2490	40
2500	46
2510	29
2520	31
2530	38
2540	32
2550	32
2560	27
2570	32
2580	43
2590	27
2600	25
2610	40
2620	44
2630	37
2640	27
2650	35
2660	30
2670	27
2680	41
2690	37
2700	41
2710	30
2720	32
2730	25
2740	33
2750	27
2760	39
2770	37
2780	42
2790	32
2800	44
2810	29
2820	27
2830	43
2840	25
2850	27
2860	30
2870	30
2880	49
2890	32
2900	44
2910	38
2920	40
2930	41
2940	37
2950	29
2960	32
2970	31
2980	33
2990	25
3000	28
3010	35
3020	27
3030	33
3040	41
3050	31
3060	29
3070	27
3080	41
3090	27
3100	39
3110	46
3120	39
3130	51
3140	29
3150	48
3160	35
3170	25
3180	35
3190	32
3200	39
3210	29
3220	48
3230	38
3240	39
3250	34
3260	41
3270	29
3280	35
3290	32
3300	30
3310	30
3320	38
3330	34
3340	27
3350	46
3360	37
3370	40
3380	27
3390	29
3400	29
3410	27
3420	40
3430	32
3440	44
3450	35
3460	27
3470	29
3480	27
3490	29
3500	37
3510	35
3520	41
3530	41
3540	29
3550	35
3560	30
3570	39
3580	39
3590	35
3600	29
3610	28
3620	27
3630	29
3640	29
3650	29
3660	29
3670	38
3680	37
3690	32
3700	46
3710	53
3720	31
3730	29
3740	27
3750	44
3760	29
3770	35
3780	43
3790	32
3800	39
3810	40
3820	29
3830	29
3840	39
3850	27
3860	32
3870	30
3880	37
3890	34
3900	31
3910	43
3920	48
3930	41
3940	43
3950	39
3960	43
3970	27
3980	42
3990	27
4000	37
4010	27
4020	29
4030	29
4040	45
4050	42
4060	27
4070	29
4080	32
4090	34
4100	37
4110	39
4120	34
4130	25
4140	34
4150	32
4160	34
4170	29
4180	44
4190	37
4200	29
4210	32
4220	47
4230	29
4240	27
4250	52
4260	39
4270	43
4280	41
4290	29
4300	45
4310	25
4320	34
4330	29
4340	31
4350	29
4360	33
4370	27
4380	44
4390	43
4400	31
4410	25
4420	42
4430	29
4440	27
4450	27
4460	38
4470	32
4480	32
4490	27
4500	42
4510	27
4520	43
4530	34
4540	32
4550	25
4560	27
4570	32
4580	27
4590	37
4600	39
4610	41
4620	46
4630	32
4640	29
4650	29
4660	27
4670	43
4680	42
4690	31
4700	34
4710	37
4720	27
4730	45
4740	34
4750	27
4760	31
4770	45
4780	41
4790	43
4800	34
4810	40
4820	44
4830	41
4840	29
4850	41
4860	29
4870	43
4880	27
4890	29
4900	29
4910	43
4920	35
4930	31
4940	41
4950	29
4960	37
4970	43
4980	31
4990	29
5000	41
5010	29
5020	31
5030	37
5040	39
5050	31
5060	31
5070	48
5080	32
5090	41
5100	31
5110	34
5120	41
5130	32
5140	31
5150	27
5160	29
5170	29
5180	34
5190	27
5200	46
5210	45
5220	29
5230	32
5240	29
5250	39
5260	29
5270	29
5280	29
5290	42
5300	29
5310	27
5320	41
5330	29
5340	37
5350	27
5360	29
5370	34
5380	43
5390	48
5400	39
5410	39
5420	45
5430	32
5440	41
5450	37
5460	40
5470	31
5480	41
5490	39
5500	37
5510	37
5520	37
5530	34
5540	43
5550	41
5560	33
5570	35
5580	39
5590	29
5600	37
5610	41
5620	29
5630	33
5640	41
5650	31
5660	43
5670	39
5680	44
5690	32
5700	40
5710	37
5720	29
5730	33
5740	42
5750	29
5760	29
5770	37
5780	31
5790	32
5800	47
5810	39
5820	42
5830	39
5840	43
5850	41
5860	29
5870	49
5880	31
5890	39
5900	29
5910	42
5920	41
5930	33
5940	44
5950	39
5960	43
5970	29
5980	39
5990	31
6000	39
6010	29
6020	27
6030	33
6040	43
6050	41
6060	29
6070	37
6080	27
6090	44
6100	31
6110	37
6120	43
6130	31
6140	27
6150	46
6160	45
6170	29
6180	43
6190	37
6200	34
6210	43
6220	46
6230	46
6240	31
6250	31
6260	45
6270	39
6280	45
6290	27
6300	39
6310	43
6320	29
6330	32
6340	32
6350	29
6360	27
6370	36
6380	34
6390	29
6400	29
6410	27
6420	35
6430	42
6440	49
6450	41
6460	29
6470	32
6480	41
6490	51
6500	29
6510	29
6520	41
6530	32
6540	29
6550	29
6560	42
6570	33
6580	29
6590	31
6600	46
6610	44
6620	39
6630	34
6640	29
6650	44
6660	31
6670	43
6680	36
6690	43
6700	31
6710	31
6720	33
6730	34
6740	29
6750	37
6760	43
6770	45
6780	29
6790	41
6800	42
6810	27
6820	51
6830	31
6840	39
6850	36
6860	37
6870	29
6880	29
6890	31
6900	37
6910	27
6920	43
6930	29
6940	35
6950	37
6960	34
6970	31
6980	39
6990	46
7000	34
7010	31
7020	34
7030	32
7040	31
7050	48
7060	27
7070	36
7080	31
7090	45
7100	34
7110	42
7120	39
7130	29
7140	31
7150	43
7160	29
7170	50
7180	29
7190	44
7200	32
7210	48
7220	46
7230	31
7240	31
7250	36
7260	37
7270	39
7280	45
7290	45
7300	43
7310	29
7320	31
7330	34
7340	27
7350	31
7360	29
7370	33
7380	39
7390	32
7400	46
7410	29
7420	27
7430	40
7440	31
7450	29
7460	44
7470	31
7480	41
7490	43
7500	27
7510	39
7520	29
7530	46
7540	27
7550	31
7560	34
7570	29
7580	39
7590	29
7600	29
7610	37
7620	43
7630	29
7640	40
7650	36
7660	43
7670	29
7680	47
7690	48
7700	42
7710	27
7720	29
7730	35
7740	48
7750	29
7760	34
7770	48
7780	34
7790	31
7800	34
7810	39
7820	37
7830	29
7840	42
7850	42
7860	38
7870	32
7880	31
7890	42
7900	41
7910	41
7920	29
7930	42
7940	36
7950	29
7960	31
7970	29
7980	36
7990	31
8000	42
8010	37
8020	31
8030	37
8040	41
8050	31
8060	31
8070	41
8080	39
8090	47
8100	29
8110	31
8120	33
8130	47
8140	36
8150	31
8160	36
8170	39
8180	45
8190	36
8200	34
8210	45
8220	39
8230	41
8240	44
8250	34
8260	41
8270	37
8280	31
8290	31
8300	47
8310	44
8320	34
8330	34
8340	43
8350	45
8360	29
8370	29
8380	42
8390	31
8400	43
8410	33
8420	51
8430	48
8440	39
8450	33
8460	45
8470	33
8480	34
8490	49
8500	29
8510	45
8520	29
8530	29
8540	45
8550	43
8560	31
8570	43
8580	29
8590	45
8600	42
8610	29
8620	39
8630	39
8640	41
8650	31
8660	29
8670	43
8680	34
8690	43
8700	39
8710	31
8720	31
8730	29
8740	34
8750	50
8760	31
8770	41
8780	45
8790	33
8800	44
8810	46
8820	43
8830	39
8840	29
8850	31
8860	54
8870	41
8880	33
8890	41
8900	33
8910	39
8920	41
8930	31
8940	45
8950	41
8960	33
8970	31
8980	36
8990	48
9000	31
9010	43
9020	45
9030	47
9040	39
9050	29
9060	39
9070	34
9080	31
9090	48
9100	44
9110	39
9120	42
9130	45
9140	31
9150	33
9160	45
9170	29
9180	29
9190	31
9200	42
9210	42
9220	48
9230	41
9240	31
9250	34
9260	29
9270	49
9280	31
9290	33
9300	37
9310	33
9320	43
9330	29
9340	43
9350	31
9360	34
9370	36
9380	31
9390	29
9400	44
9410	33
9420	56
9430	34
9440	39
9450	34
9460	36
9470	36
9480	33
9490	44
9500	41
9510	36
9520	32
9530	46
9540	29
9550	45
9560	31
9570	47
9580	43
9590	46
9600	39
9610	31
9620	46
9630	41
9640	29
9650	29
9660	29
9670	47
9680	43
9690	31
9700	45
9710	33
9720	37
9730	47
9740	36
9750	45
9760	31
9770	31
9780	31
9790	33
9800	31
9810	39
9820	29
9830	29
9840	41
9850	27
9860	31
9870	44
9880	29
9890	34
9900	33
9910	31
9920	31
9930	39
9940	35
9950	50
9960	53
9970	31
9980	45
9990	43
10000	31
10	21
20	29
30	13
40	29
50	29
60	27
70	15
80	25
90	31
100	32
110	29
120	17
130	29
140	22
150	36
160	29
170	31
180	24
190	35
200	31
210	22
220	33
230	19
240	21
250	21
260	23
270	23
280	37
290	27
300	19
310	37
320	38
330	34
340	31
350	21
360	36
370	21
380	23
390	29
400	25
410	19
420	21
430	31
440	29
450	35
460	47
470	33
480	31
490	39
500	40
510	36
520	42
530	31
540	33
550	26
560	35
570	23
580	33
590	31
600	26
610	26
620	35
630	31
640	31
650	39
660	23
670	23
680	38
690	23
700	41
710	35
720	28
730	38
740	27
750	37
760	35
770	21
780	35
790	30
800	33
810	37
820	25
830	42
840	27
850	33
860	23
870	26
880	35
890	23
900	28
910	42
920	45
930	42
940	23
950	25
960	21
970	30
980	28
990	23
1000	35
1010	41
1020	45
1030	27
1040	42
1050	35
1060	28
1070	28
1080	29
1090	37
1100	25
1110	38
1120	25
1130	26
1140	31
1150	39
1160	23
1170	36
1180	27
1190	28
1200	23
1210	23
1220	30
1230	35
1240	27
1250	35
1260	28
1270	35
1280	25
1290	42
1300	28
1310	31
1320	23
1330	33
1340	43
1350	25
1360	30
1370	30
1380	28
1390	25
1400	37
1410	27
1420	39
1430	43
1440	30
1450	27
1460	44
1470	25
1480	35
1490	39
1500	29
1510	33
1520	37
1530	25
1540	37
1550	39
1560	25
1570	35
1580	32
1590	39
1600	28
1610	27
1620	25
1630	32
1640	33
1650	39
1660	25
1670	39
1680	45
1690	29
1700	36
1710	23
1720	40
1730	25
1740	39
1750	28
1760	25
1770	38
1780	27
1790	40
1800	44
1810	27
1820	35
1830	41
1840	23
1850	25
1860	28
1870	27
1880	30
1890	25
1900	25
1910	30
1920	25
1930	37
1940	33
1950	32
1960	39
1970	36
1980	44
1990	39
2000	30
2010	25
2020	40
2030	25
2040	27
2050	45
2060	30
2070	25
2080	48
2090	25
2100	23
2110	27
2120	27
2130	35
2140	29
2150	34
2160	32
2170	30
2180	23
2190	43
2200	41
2210	43
2220	30
2230	35
2240	32
2250	40
2260	40
2270	37
2280	35
2290	25
2300	27
2310	27
2320	42
2330	25
2340	27
2350	27
2360	28
2370	39
2380	39
2390	25
2400	38
2410	25
2420	27
2430	35
2440	35
2450	29
2460	27
2470	27
2480	38
2490	42
2500	29
2510	31
2520	43
2530	27
2540	25
2550	29
2560	29
2570	32
2580	29
2590	37
2600	30
2610	27
2620	35
2630	39
2640	27
2650	41
2660	30
2670	33
2680	25
2690	29
2700	35
2710	39
2720	43
2730	39
2740	29
2750	27
2760	27
2770	42
2780	29
2790	42
2800	27
2810	39
2820	41
2830	35
2840	28
2850	32
2860	25
2870	29
2880	35
2890	31
2900	29
2910	27
2920	25
2930	29
2940	37
2950	39
2960	39
2970	41
2980	27
2990	35
3000	25
3010	39
3020	31
3030	43
3040	35
3050	33
3060	33
3070	25
3080	30
3090	33
3100	31
3110	39
3120	34
3130	40
3140	29
3150	27
3160	28
3170	44
3180	45
3190	27
3200	34
3210	41
3220	39
3230	32
3240	38
3250	31
3260	27
3270	29
3280	46
3290	29
3300	32
3310	27
3320	29
3330	32
3340	29
3350	31
3360	34
3370	41
3380	43
3390	29
3400	37
3410	34
3420	39
3430	29
3440	46
3450	27
3460	31
3470	25
3480	40
3490	41
3500	29
3510	27
3520	32
3530	43
3540	34
3550	31
3560	27
3570	25
3580	41
3590	37
3600	27
3610	29
3620	27
3630	39
3640	43
3650	41
3660	27
3670	37
3680	42
3690	29
3700	32
3710	27
3720	25
3730	43
3740	41
3750	29
3760	27
3770	42
3780	35
3790	39
3800	43
3810	43
3820	34
3830	27
3840	29
3850	51
3860	29
3870	32
3880	29
3890	44
3900	33
3910	41
3920	31
3930	27
3940	27
3950	27
3960	45
3970	41
3980	39
3990	37
4000	39
4010	43
4020	31
4030	30
4040	27
4050	46
4060	29
4070	29
4080	38
4090	45
4100	41
4110	43
4120	45
4130	25
4140	27
4150	41
4160	29
4170	29
4180	31
4190	43
4200	39
4210	32
4220	32
4230	37
4240	43
4250	29
4260	43
4270	37
4280	27
4290	34
4300	35
4310	31
4320	41
4330	41
4340	29
4350	32
4360	32
4370	44
4380	29
4390	29
4400	31
4410	47
4420	45
4430	34
4440	27
4450	43
4460	27
4470	29
4480	29
4490	32
4500	41
4510	29
4520	43
4530	29
4540	47
4550	37
4560	29
4570	39
4580	39
4590	29
4600	41
4610	27
4620	29
4630	27
4640	34
4650	43
4660	35
4670	39
4680	37
4690	46
4700	31
4710	34
4720	37
4730	43
4740	34
4750	35
4760	42
4770	31
4780	48
4790	25
4800	43
4810	31
4820	29
4830	29
4840	32
4850	27
4860	27
4870	37
4880	45
4890	36
4900	35
4910	43
4920	29
4930	41
4940	33
4950	41
4960	27
4970	39
4980	31
4990	29
5000	31
5010	46
5020	39
5030	41
5040	43
5050	39
5060	41
5070	32
5080	47
5090	29
5100	40
5110	37
5120	29
5130	39
5140	29
5150	34
5160	48
5170	29
5180	32
5190	43
5200	32
5210	37
5220	39
5230	48
5240	30
5250	39
5260	41
5270	44
5280	48
5290	48
5300	27
5310	42
5320	29
5330	43
5340	27
5350	43
5360	35
5370	27
5380	43
5390	33
5400	44
5410	29
5420	39
5430	33
5440	30
5450	47
5460	39
5470	31
5480	35
5490	41
5500	27
5510	39
5520	29
5530	29
5540	40
5550	34
5560	31
5570	49
5580	29
5590	33
5600	41
5610	31
5620	36
5630	46
5640	33
5650	48
5660	39
5670	25
5680	32
5690	47
5700	29
5710	45
5720	32
5730	39
5740	45
5750	44
5760	45
5770	32
5780	29
5790	39
5800	37
5810	33
5820	41
5830	41
5840	31
5850	27
5860	45
5870	46
5880	29
5890	34
5900	39
5910	41
5920	43
5930	40
5940	42
5950	43
5960	29
5970	34
5980	31
5990	31
6000	39
6010	48
6020	31
6030	31
6040	31
6050	29
6060	25
6070	29
6080	31
6090	29
6100	29
6110	31
6120	34
6130	46
6140	44
6150	41
6160	39
6170	31
6180	31
6190	29
6200	43
6210	39
6220	41
6230	37
6240	31
6250	31
6260	43
6270	43
6280	48
6290	33
6300	43
6310	41
6320	43
6330	32
6340	29
6350	36
6360	29
6370	31
6380	41
6390	53
6400	33
6410	33
6420	36
6430	27
6440	45
6450	31
6460	43
6470	46
6480	39
6490	29
6500	34
6510	33
6520	42
6530	29
6540	31
6550	44
6560	37
6570	31
6580	31
6590	27
6600	29
6610	45
6620	31
6630	29
6640	27
6650	39
6660	45
6670	29
6680	45
6690	46
6700	45
6710	44
6720	33
6730	37
6740	42
6750	31
6760	32
6770	42
6780	44
6790	37
6800	31
6810	27
6820	37
6830	39
6840	43
6850	29
6860	47
6870	37
6880	43
6890	33
6900	31
6910	33
6920	34
6930	29
6940	31
6950	32
6960	50
6970	37
6980	41
6990	34
7000	29
7010	38
7020	41
7030	43
7040	58
7050	42
7060	41
7070	31
7080	29
7090	29
7100	47
7110	36
7120	40
7130	31
7140	29
7150	39
7160	27
7170	41
7180	29
7190	36
7200	36
7210	33
7220	31
7230	33
7240	51
7250	31
7260	36
7270	43
7280	46
7290	33
7300	39
7310	45
7320	31
7330	31
7340	33
7350	38
7360	40
7370	42
7380	36
7390	45
7400	41
7410	33
7420	29
7430	39
7440	43
7450	39
7460	27
7470	31
7480	31
7490	48
7500	39
7510	31
7520	36
7530	44
7540	44
7550	31
7560	34
7570	29
7580	43
7590	36
7600	34
7610	39
7620	44
7630	45
7640	29
7650	43
7660	45
7670	45
7680	31
7690	45
7700	45
7710	41
7720	29
7730	33
7740	45
7750	31
7760	34
7770	32
7780	29
7790	33
7800	37
7810	41
7820	31
7830	31
7840	47
7850	42
7860	51
7870	43
7880	29
7890	41
7900	43
7910	39
7920	33
7930	35
7940	33
7950	42
7960	43
7970	49
7980	39
7990	41
8000	43
8010	43
8020	31
8030	39
8040	45
8050	43
8060	33
8070	39
8080	44
8090	33
8100	41
8110	39
8120	31
8130	33
8140	34
8150	38
8160	33
8170	42
8180	47
8190	25
8200	29
8210	42
8220	47
8230	43
8240	47
8250	31
8260	39
8270	29
8280	34
8290	39
8300	48
8310	47
8320	31
8330	45
8340	41
8350	47
8360	29
8370	47
8380	41
8390	31
8400	31
8410	47
8420	41
8430	52
8440	47
8450	33
8460	43
8470	30
8480	39
8490	35
8500	27
8510	34
8520	41
8530	38
8540	49
8550	45
8560	31
8570	47
8580	43
8590	44
